cliente_id,plano,contrato,forma_pagamento,canal_aquisicao,tempo_cliente_meses,receita_mensal,desconto_pct,horas_uso_semana,queda_uso_30d_pct,dias_sem_acesso,nota_satisfacao,chamados_90d,falhas_pagamento_90d,reajuste_recente,cancelou_60d
CLI02732,Essencial,Mensal,Débito automático,Indicação,28,44.91,10,5.7,14.1,4,7,1,0,1,0
CLI02733,Plus,Mensal,Cartão,Busca orgânica,63,71.91,10,6.7,27.2,5,5,0,3,0,1
CLI02734,Essencial,Anual,Débito automático,Mídia paga,13,49.9,0,9.5,9.7,5,9,0,0,1,0
CLI02735,Essencial,Anual,Débito automático,Indicação,25,47.4,5,5.0,19.8,7,8,0,0,1,0
CLI02736,Plus,Mensal,Débito automático,Parceiro,32,79.9,0,15.5,8.5,5,9,1,0,0,0
CLI02737,Essencial,Anual,Débito automático,Indicação,21,49.9,0,2.2,5.0,5,6,2,0,1,0
CLI02738,Plus,Mensal,Débito automático,Mídia paga,11,71.91,10,12.8,41.8,4,6,1,0,0,0
CLI02739,Plus,Mensal,Boleto,Busca orgânica,55,75.9,5,4.1,39.1,7,4,1,2,0,1
CLI02740,Plus,Anual,Cartão,Mídia paga,32,79.9,0,2.1,33.7,8,9,0,2,0,0
CLI02741,Essencial,Mensal,Pix,Indicação,5,42.42,15,6.3,30.1,6,8,0,0,1,0
CLI02742,Premium,Mensal,Débito automático,Busca orgânica,16,119.9,0,2.6,44.8,8,5,1,0,0,0
CLI02743,Essencial,Anual,Cartão,Parceiro,13,47.4,5,2.5,73.8,9,5,1,0,0,0
CLI02744,Plus,Mensal,Pix,Indicação,73,75.9,5,6.2,7.6,4,9,0,0,0,0
CLI02745,Essencial,Anual,Débito automático,Mídia paga,22,47.4,5,0.6,86.6,13,7,0,0,0,1
CLI02746,Plus,Anual,Cartão,Mídia paga,65,79.9,0,2.9,6.7,9,8,0,1,1,0
CLI02747,Essencial,Mensal,Cartão,Busca orgânica,36,49.9,0,1.0,26.5,7,10,0,0,0,0
CLI02748,Essencial,Mensal,Débito automático,Indicação,35,49.9,0,3.3,18.9,7,9,0,0,0,0
CLI02749,Plus,Anual,Cartão,Mídia paga,16,79.9,0,4.0,31.1,5,5,2,1,0,0
CLI02750,Essencial,Anual,Cartão,Parceiro,22,49.9,0,5.2,22.3,6,8,0,0,0,0
CLI02751,Essencial,Mensal,Débito automático,Indicação,8,42.42,15,8.7,15.9,2,6,0,0,1,0
CLI02752,Plus,Mensal,Débito automático,Mídia paga,50,79.9,0,3.8,18.3,10,5,2,0,0,1
CLI02753,Premium,Mensal,Pix,Mídia paga,51,119.9,0,10.5,1.9,3,6,1,0,1,0
CLI02754,Essencial,Anual,Cartão,Mídia paga,35,47.4,5,1.4,33.8,6,7,0,0,0,0
CLI02755,Premium,Anual,Cartão,Mídia paga,28,119.9,0,12.8,9.0,6,7,3,0,1,0
CLI02756,Plus,Anual,Débito automático,Indicação,24,75.9,5,13.4,43.3,4,8,1,0,0,0
CLI02757,Premium,Mensal,Cartão,Busca orgânica,73,113.9,5,5.6,9.7,2,8,1,2,0,0
CLI02758,Plus,Anual,Boleto,Parceiro,56,67.92,15,2.9,17.1,5,9,2,0,0,0
CLI02759,Plus,Mensal,Débito automático,Mídia paga,32,79.9,0,3.4,15.0,5,7,1,0,0,0
CLI02760,Plus,Mensal,Cartão,Busca orgânica,18,79.9,0,2.4,10.3,3,6,0,1,0,0
CLI02761,Plus,Mensal,Pix,Mídia paga,17,79.9,0,6.9,31.4,9,8,0,1,0,0
CLI02762,Premium,Mensal,Boleto,Indicação,69,113.9,5,7.6,50.8,13,7,1,0,1,0
CLI02763,Essencial,Mensal,Débito automático,Indicação,14,49.9,0,1.5,60.8,14,3,7,0,0,0
CLI02764,Essencial,Mensal,Pix,Indicação,25,44.91,10,3.2,14.5,6,8,1,2,0,0
CLI02765,Essencial,Mensal,Cartão,Indicação,40,44.91,10,3.1,14.8,6,7,1,0,0,0
CLI02766,Premium,Anual,Débito automático,Busca orgânica,48,113.9,5,3.9,39.6,9,5,1,1,1,0
CLI02767,Essencial,Mensal,Débito automático,Busca orgânica,34,49.9,0,6.0,17.5,1,4,1,0,1,0
CLI02768,Plus,Mensal,Pix,Mídia paga,29,75.9,5,5.3,24.1,4,7,0,1,0,0
CLI02769,Premium,Mensal,Cartão,Parceiro,27,119.9,0,8.2,11.4,2,8,0,0,1,0
CLI02770,Premium,Mensal,Boleto,Busca orgânica,23,101.92,15,9.2,16.3,2,7,0,1,0,0
CLI02771,Essencial,Mensal,Pix,Indicação,11,49.9,0,5.5,39.5,7,6,0,0,1,0
CLI02772,Plus,Anual,Cartão,Parceiro,44,67.92,15,13.7,52.8,8,7,0,0,0,0
CLI02773,Premium,Mensal,Cartão,Indicação,19,95.92,20,8.3,34.6,7,8,1,0,1,0
CLI02774,Essencial,Mensal,Cartão,Busca orgânica,9,49.9,0,3.4,26.6,4,8,0,0,0,0
CLI02775,Plus,Anual,Cartão,Indicação,12,67.92,15,10.3,55.5,5,8,1,0,0,0
CLI02776,Essencial,Mensal,Cartão,Parceiro,31,42.42,15,3.3,12.3,3,9,0,0,0,0
CLI02777,Plus,Anual,Pix,Busca orgânica,42,71.91,10,11.4,27.8,5,5,2,1,1,1
CLI02778,Plus,Mensal,Cartão,Parceiro,31,67.92,15,2.5,9.0,5,8,0,0,0,0
CLI02779,Essencial,Anual,Cartão,Parceiro,25,47.4,5,5.8,18.0,7,6,2,1,0,0
CLI02780,Essencial,Mensal,Cartão,Parceiro,26,44.91,10,2.0,1.1,7,8,2,0,0,0
CLI02781,Essencial,Mensal,Cartão,Mídia paga,15,47.4,5,1.6,29.2,6,8,1,1,1,0
CLI02782,Essencial,Mensal,Cartão,Mídia paga,51,39.92,20,1.9,40.9,9,7,0,1,0,0
CLI02783,Plus,Mensal,Cartão,Parceiro,12,75.9,5,1.3,2.0,3,7,2,0,0,1
CLI02784,Essencial,Anual,Débito automático,Indicação,34,49.9,0,0.7,27.8,3,6,0,0,0,0
CLI02785,Essencial,Mensal,Pix,Mídia paga,49,44.91,10,1.0,6.4,3,8,1,1,0,0
CLI02786,Plus,Mensal,Débito automático,Indicação,32,71.91,10,2.7,11.1,6,9,2,0,0,0
CLI02787,Plus,Anual,Cartão,Busca orgânica,40,67.92,15,5.6,27.8,9,5,1,0,1,0
CLI02788,Plus,Anual,Cartão,Busca orgânica,16,79.9,0,2.6,58.7,9,6,0,1,1,0
CLI02789,Premium,Mensal,Cartão,Parceiro,33,107.91,10,18.9,35.4,6,8,0,0,0,0
CLI02790,Essencial,Mensal,Cartão,Busca orgânica,47,47.4,5,0.7,61.2,8,7,0,0,0,1
CLI02791,Premium,Anual,Pix,Mídia paga,44,107.91,10,12.1,9.9,4,10,1,0,0,0
CLI02792,Essencial,Anual,Débito automático,Mídia paga,47,47.4,5,4.4,66.3,7,6,0,0,1,0
CLI02793,Plus,Anual,Pix,Mídia paga,22,79.9,0,2.9,15.0,9,8,0,0,0,0
CLI02794,Premium,Anual,Cartão,Indicação,53,119.9,0,5.5,62.8,9,8,1,1,0,1
CLI02795,Premium,Mensal,Cartão,Mídia paga,30,119.9,0,16.1,37.2,10,5,1,2,1,1
CLI02796,Plus,Anual,Boleto,Mídia paga,21,71.91,10,4.4,62.3,7,6,0,0,0,0
CLI02797,Plus,Mensal,Cartão,Parceiro,70,79.9,0,2.2,39.4,6,6,1,2,0,1
CLI02798,Essencial,Mensal,Cartão,Parceiro,5,42.42,15,1.7,23.5,10,6,1,0,0,0
CLI02799,Plus,Anual,Cartão,Indicação,28,75.9,5,3.9,5.4,4,7,0,0,0,0
CLI02800,Plus,Mensal,Boleto,Indicação,16,79.9,0,14.4,19.9,9,7,1,0,0,1
CLI02801,Premium,Mensal,Boleto,Mídia paga,44,101.92,15,3.7,55.9,7,7,1,0,1,0
CLI02802,Plus,Anual,Cartão,Busca orgânica,15,79.9,0,10.0,60.6,12,6,0,1,0,0
CLI02803,Essencial,Mensal,Cartão,Mídia paga,7,49.9,0,2.2,34.4,12,7,1,0,1,0
CLI02804,Plus,Mensal,Débito automático,Mídia paga,20,79.9,0,2.5,47.5,15,6,1,0,0,0
CLI02805,Essencial,Mensal,Cartão,Indicação,22,47.4,5,2.9,22.1,10,6,0,1,1,0
CLI02806,Essencial,Anual,Cartão,Mídia paga,18,49.9,0,0.7,22.0,8,7,0,1,1,0
CLI02807,Essencial,Mensal,Cartão,Busca orgânica,10,42.42,15,4.6,32.4,3,7,0,0,1,0
CLI02808,Plus,Mensal,Cartão,Parceiro,24,75.9,5,4.6,10.1,4,9,0,1,1,0
CLI02809,Essencial,Mensal,Cartão,Busca orgânica,6,49.9,0,3.9,34.8,6,6,2,0,0,1
CLI02810,Essencial,Mensal,Débito automático,Mídia paga,24,44.91,10,7.3,33.9,6,7,1,0,1,0
CLI02811,Essencial,Anual,Débito automático,Indicação,25,39.92,20,2.7,31.4,5,7,0,0,0,0
CLI02812,Premium,Mensal,Pix,Busca orgânica,65,101.92,15,5.6,6.0,1,8,1,1,0,0
CLI02813,Plus,Anual,Cartão,Indicação,31,79.9,0,7.4,26.0,11,6,2,0,1,0
CLI02814,Essencial,Mensal,Cartão,Mídia paga,6,42.42,15,1.3,44.0,11,8,1,2,0,0
CLI02815,Essencial,Mensal,Débito automático,Parceiro,37,49.9,0,0.7,3.0,8,10,0,0,0,0
CLI02816,Plus,Mensal,Cartão,Mídia paga,72,79.9,0,1.7,38.8,12,5,2,0,0,0
CLI02817,Essencial,Anual,Cartão,Mídia paga,15,47.4,5,1.4,14.0,7,8,1,0,0,0
CLI02818,Plus,Anual,Cartão,Indicação,25,71.91,10,9.5,12.0,4,8,1,0,1,0
CLI02819,Essencial,Mensal,Cartão,Parceiro,22,47.4,5,3.0,19.0,6,8,1,0,1,0
CLI02820,Premium,Mensal,Pix,Busca orgânica,26,107.91,10,6.7,42.1,11,9,2,0,1,1
CLI02821,Essencial,Mensal,Cartão,Mídia paga,26,49.9,0,3.8,37.3,8,6,0,0,0,0
CLI02822,Plus,Mensal,Débito automático,Busca orgânica,25,79.9,0,10.0,47.9,9,5,0,0,1,0
CLI02823,Essencial,Mensal,Cartão,Mídia paga,17,39.92,20,3.2,46.8,9,9,0,0,1,0
CLI02824,Premium,Anual,Débito automático,Busca orgânica,23,113.9,5,2.3,3.7,1,9,1,0,0,0
CLI02825,Premium,Mensal,Pix,Busca orgânica,28,107.91,10,6.6,32.4,10,6,1,1,1,0
CLI02826,Plus,Anual,Cartão,Indicação,30,79.9,0,14.0,59.7,7,4,1,1,1,0
CLI02827,Plus,Anual,Débito automático,Mídia paga,34,79.9,0,3.5,11.1,8,8,0,1,0,0
CLI02828,Essencial,Mensal,Boleto,Busca orgânica,57,49.9,0,7.5,12.6,6,6,2,0,1,0
CLI02829,Plus,Mensal,Cartão,Parceiro,40,71.91,10,5.9,54.2,13,10,0,0,0,0
CLI02830,Plus,Anual,Débito automático,Mídia paga,30,79.9,0,11.1,29.7,4,6,0,0,1,0
CLI02831,Essencial,Mensal,Pix,Parceiro,21,44.91,10,2.0,79.8,16,7,2,1,0,1
CLI02832,Essencial,Mensal,Débito automático,Busca orgânica,92,49.9,0,1.8,3.2,4,10,0,0,0,0
CLI02833,Plus,Anual,Cartão,Mídia paga,6,79.9,0,0.6,0.4,1,6,1,0,1,1
CLI02834,Premium,Mensal,Cartão,Busca orgânica,34,107.91,10,4.9,51.6,10,8,3,0,0,1
CLI02835,Plus,Anual,Cartão,Parceiro,45,75.9,5,2.2,66.4,9,5,2,0,1,0
CLI02836,Plus,Mensal,Cartão,Busca orgânica,28,67.92,15,3.1,17.1,4,5,1,0,0,0
CLI02837,Plus,Mensal,Cartão,Busca orgânica,16,71.91,10,6.1,45.6,11,7,1,1,1,1
CLI02838,Essencial,Mensal,Débito automático,Busca orgânica,37,49.9,0,0.4,2.7,8,6,1,0,1,0
CLI02839,Essencial,Mensal,Cartão,Busca orgânica,12,49.9,0,0.3,9.6,7,8,1,0,0,0
CLI02840,Essencial,Mensal,Cartão,Parceiro,45,44.91,10,4.4,18.7,12,8,0,0,1,0
CLI02841,Plus,Mensal,Cartão,Indicação,11,79.9,0,3.1,24.3,6,5,0,0,0,0
CLI02842,Essencial,Mensal,Cartão,Mídia paga,61,49.9,0,6.2,15.2,2,9,1,1,0,0
CLI02843,Essencial,Mensal,Débito automático,Busca orgânica,37,47.4,5,6.3,5.8,6,8,0,0,1,0
CLI02844,Essencial,Mensal,Débito automático,Indicação,29,44.91,10,2.6,52.6,10,5,0,1,0,0
CLI02845,Essencial,Mensal,Cartão,Parceiro,24,49.9,0,1.9,14.2,3,6,0,2,0,0
CLI02846,Plus,Mensal,Cartão,Mídia paga,26,71.91,10,4.9,60.4,8,5,1,0,0,1
CLI02847,Essencial,Mensal,Cartão,Parceiro,13,49.9,0,6.2,57.3,11,7,2,1,0,0
CLI02848,Essencial,Mensal,Boleto,Busca orgânica,28,44.91,10,5.2,6.2,6,7,0,0,0,0
CLI02849,Plus,Mensal,Cartão,Mídia paga,20,79.9,0,14.8,67.7,8,6,1,0,0,0
CLI02850,Essencial,Mensal,Cartão,Mídia paga,19,44.91,10,1.8,27.6,7,5,0,0,0,0
CLI02851,Essencial,Mensal,Cartão,Mídia paga,88,47.4,5,2.0,27.5,7,7,1,0,1,0
CLI02852,Essencial,Anual,Cartão,Indicação,20,49.9,0,6.5,20.7,6,10,0,0,0,1
CLI02853,Plus,Anual,Cartão,Indicação,22,79.9,0,3.8,25.9,5,8,1,0,0,0
CLI02854,Essencial,Mensal,Boleto,Indicação,51,42.42,15,1.5,25.5,1,7,0,2,0,1
CLI02855,Plus,Anual,Cartão,Mídia paga,13,67.92,15,2.8,73.6,17,5,0,0,0,0
CLI02856,Premium,Mensal,Cartão,Mídia paga,60,119.9,0,7.0,25.5,6,5,1,0,0,0
CLI02857,Plus,Mensal,Cartão,Mídia paga,22,71.91,10,13.5,39.8,8,8,0,0,0,1
CLI02858,Essencial,Mensal,Cartão,Indicação,15,42.42,15,8.6,11.6,9,7,0,1,0,0
CLI02859,Plus,Mensal,Boleto,Mídia paga,6,79.9,0,8.8,14.0,6,10,0,0,0,0
CLI02860,Essencial,Mensal,Débito automático,Indicação,55,47.4,5,2.4,28.2,7,10,0,0,0,0
CLI02861,Essencial,Mensal,Boleto,Parceiro,18,47.4,5,2.4,9.4,5,10,0,0,1,0
CLI02862,Plus,Anual,Débito automático,Busca orgânica,21,79.9,0,13.2,7.9,3,9,0,0,0,0
CLI02863,Essencial,Mensal,Pix,Mídia paga,22,49.9,0,2.1,23.8,6,8,0,0,0,0
CLI02864,Essencial,Mensal,Pix,Indicação,18,42.42,15,6.5,36.0,6,6,1,1,0,0
CLI02865,Essencial,Mensal,Pix,Busca orgânica,36,44.91,10,4.1,13.7,6,9,0,0,0,0
CLI02866,Essencial,Mensal,Débito automático,Busca orgânica,47,44.91,10,2.0,31.9,3,6,0,0,0,0
CLI02867,Essencial,Mensal,Débito automático,Busca orgânica,91,44.91,10,4.7,39.9,6,9,0,0,0,0
CLI02868,Plus,Mensal,Pix,Indicação,63,75.9,5,6.3,19.4,8,8,1,0,1,0
CLI02869,Premium,Mensal,Cartão,Busca orgânica,29,107.91,10,1.2,14.9,3,9,1,2,0,0
CLI02870,Essencial,Mensal,Débito automático,Indicação,46,44.91,10,2.7,8.3,4,10,0,0,1,0
CLI02871,Plus,Mensal,Cartão,Parceiro,75,75.9,5,5.2,29.0,12,8,0,2,1,0
CLI02872,Essencial,Anual,Pix,Busca orgânica,50,49.9,0,3.9,65.8,3,5,0,0,0,0
CLI02873,Essencial,Anual,Pix,Busca orgânica,30,49.9,0,1.9,24.3,6,7,0,0,0,0
CLI02874,Essencial,Mensal,Pix,Mídia paga,37,44.91,10,2.8,4.9,5,10,0,0,0,0
CLI02875,Essencial,Mensal,Pix,Mídia paga,61,44.91,10,2.4,43.7,6,8,1,0,1,0
CLI02876,Essencial,Anual,Débito automático,Indicação,4,47.4,5,2.5,44.3,13,4,0,0,0,0
CLI02877,Essencial,Anual,Débito automático,Mídia paga,24,49.9,0,8.3,48.8,6,5,0,0,1,0
CLI02878,Essencial,Mensal,Cartão,Parceiro,3,44.91,10,7.8,22.8,7,8,0,0,1,0
CLI02879,Plus,Mensal,Cartão,Busca orgânica,10,79.9,0,1.7,1.1,1,6,0,0,0,0
CLI02880,Essencial,Anual,Cartão,Indicação,2,44.91,10,3.2,33.5,8,8,0,1,0,0
CLI02881,Essencial,Mensal,Cartão,Busca orgânica,22,44.91,10,5.4,35.2,6,5,2,1,0,0
CLI02882,Essencial,Anual,Cartão,Parceiro,71,39.92,20,1.8,22.6,6,8,2,0,0,0
CLI02883,Plus,Mensal,Débito automático,Indicação,56,79.9,0,4.6,30.8,8,5,0,1,1,0
CLI02884,Essencial,Mensal,Débito automático,Indicação,15,44.91,10,1.4,21.7,6,7,0,1,0,0
CLI02885,Plus,Anual,Cartão,Parceiro,37,71.91,10,1.8,40.1,7,7,1,1,0,0
CLI02886,Essencial,Anual,Débito automático,Mídia paga,12,49.9,0,3.3,31.7,4,5,3,0,1,0
CLI02887,Essencial,Mensal,Cartão,Busca orgânica,29,44.91,10,1.2,11.6,7,8,1,0,1,0
CLI02888,Premium,Anual,Débito automático,Indicação,65,119.9,0,7.3,64.5,10,10,0,0,1,0
CLI02889,Essencial,Anual,Cartão,Mídia paga,9,44.91,10,3.4,56.4,8,8,1,1,1,0
CLI02890,Essencial,Mensal,Débito automático,Mídia paga,33,44.91,10,4.2,47.3,10,7,1,2,0,0
CLI02891,Essencial,Anual,Cartão,Busca orgânica,45,42.42,15,1.1,23.9,4,7,0,1,0,0
CLI02892,Premium,Mensal,Cartão,Indicação,17,95.92,20,1.5,0.5,1,5,3,0,1,0
CLI02893,Plus,Mensal,Cartão,Parceiro,33,63.92,20,15.9,34.5,4,7,0,1,1,0
CLI02894,Plus,Anual,Débito automático,Mídia paga,14,71.91,10,4.2,55.6,7,7,0,0,1,0
CLI02895,Premium,Mensal,Boleto,Busca orgânica,30,113.9,5,9.0,2.3,3,8,2,0,0,0
CLI02896,Essencial,Anual,Pix,Parceiro,30,44.91,10,3.3,34.5,5,5,3,0,1,0
CLI02897,Premium,Mensal,Débito automático,Mídia paga,8,107.91,10,5.3,8.8,7,8,0,1,1,0
CLI02898,Essencial,Mensal,Cartão,Parceiro,7,42.42,15,3.4,51.0,12,7,0,2,1,0
CLI02899,Plus,Mensal,Débito automático,Indicação,6,79.9,0,2.7,38.5,12,7,1,0,0,0
CLI02900,Essencial,Mensal,Débito automático,Busca orgânica,38,44.91,10,3.1,17.3,3,8,0,1,0,0
CLI02901,Essencial,Anual,Cartão,Mídia paga,34,49.9,0,5.8,11.9,6,6,0,0,0,0
CLI02902,Premium,Mensal,Pix,Busca orgânica,28,119.9,0,5.4,57.4,8,7,1,0,0,0
CLI02903,Essencial,Mensal,Cartão,Busca orgânica,23,44.91,10,8.8,4.1,1,10,1,0,0,0
CLI02904,Premium,Mensal,Cartão,Mídia paga,47,107.91,10,8.4,10.3,7,7,0,0,0,0
CLI02905,Essencial,Mensal,Cartão,Mídia paga,21,47.4,5,1.6,10.0,4,7,1,0,0,0
CLI02906,Plus,Anual,Débito automático,Busca orgânica,15,75.9,5,6.9,43.2,10,6,2,0,0,0
CLI02907,Premium,Anual,Débito automático,Busca orgânica,10,119.9,0,12.3,22.1,3,7,0,0,0,0
CLI02908,Essencial,Mensal,Cartão,Mídia paga,27,44.91,10,2.3,2.8,5,7,0,0,0,0
CLI02909,Premium,Mensal,Boleto,Mídia paga,31,119.9,0,7.4,4.7,5,5,0,3,0,0
CLI02910,Plus,Anual,Débito automático,Busca orgânica,26,71.91,10,1.6,57.0,12,4,2,1,0,1
CLI02911,Plus,Mensal,Pix,Busca orgânica,43,75.9,5,5.3,34.2,5,6,0,0,0,0
CLI02912,Essencial,Mensal,Boleto,Indicação,21,44.91,10,2.3,15.2,4,8,0,0,1,0
CLI02913,Plus,Mensal,Débito automático,Mídia paga,96,79.9,0,1.8,1.5,2,8,1,0,0,0
CLI02914,Plus,Mensal,Cartão,Mídia paga,27,79.9,0,3.4,17.9,4,8,0,0,0,0
CLI02915,Essencial,Mensal,Boleto,Mídia paga,19,47.4,5,3.7,58.3,9,10,0,0,0,0
CLI02916,Essencial,Mensal,Cartão,Mídia paga,20,47.4,5,10.0,25.6,9,10,1,0,0,0
CLI02917,Essencial,Anual,Cartão,Indicação,35,42.42,15,5.6,49.5,8,6,0,0,0,0
CLI02918,Premium,Mensal,Cartão,Busca orgânica,91,107.91,10,14.6,18.4,8,9,0,0,0,0
CLI02919,Essencial,Anual,Débito automático,Busca orgânica,16,44.91,10,6.4,13.1,3,8,0,0,1,0
CLI02920,Plus,Mensal,Boleto,Busca orgânica,40,71.91,10,7.3,15.3,8,7,1,0,0,0
CLI02921,Premium,Mensal,Cartão,Busca orgânica,33,119.9,0,5.0,3.8,5,8,1,0,0,0
CLI02922,Essencial,Anual,Pix,Indicação,66,47.4,5,4.0,22.4,5,10,0,0,0,0
CLI02923,Essencial,Mensal,Cartão,Parceiro,15,44.91,10,1.5,7.6,5,9,0,0,0,0
CLI02924,Plus,Mensal,Débito automático,Mídia paga,37,75.9,5,5.7,13.5,4,6,1,0,0,0
CLI02925,Essencial,Mensal,Cartão,Mídia paga,51,39.92,20,3.9,12.0,4,7,3,3,1,0
CLI02926,Plus,Anual,Pix,Mídia paga,40,75.9,5,4.2,27.1,11,10,0,0,1,0
CLI02927,Plus,Mensal,Pix,Mídia paga,47,75.9,5,4.3,29.9,9,7,3,0,1,0
CLI02928,Plus,Anual,Cartão,Indicação,21,79.9,0,4.0,47.9,8,5,0,0,0,0
CLI02929,Essencial,Mensal,Boleto,Indicação,32,49.9,0,4.5,4.3,1,9,0,1,1,0
CLI02930,Plus,Mensal,Boleto,Mídia paga,58,79.9,0,5.7,32.7,8,7,0,1,0,1
CLI02931,Plus,Mensal,Cartão,Busca orgânica,7,79.9,0,10.2,25.3,6,7,0,2,1,0
CLI02932,Essencial,Mensal,Débito automático,Indicação,21,44.91,10,7.9,63.7,15,5,2,1,1,1
CLI02933,Plus,Anual,Débito automático,Mídia paga,14,79.9,0,5.2,52.5,11,5,1,0,0,1
CLI02934,Premium,Mensal,Cartão,Indicação,14,119.9,0,4.8,22.7,9,6,3,0,0,0
CLI02935,Plus,Anual,Cartão,Indicação,34,71.91,10,3.8,17.2,5,7,0,0,0,0
CLI02936,Plus,Mensal,Débito automático,Parceiro,33,67.92,15,2.1,68.8,10,5,0,0,0,0
CLI02937,Essencial,Mensal,Pix,Mídia paga,22,49.9,0,2.1,42.7,9,8,0,0,0,0
CLI02938,Essencial,Mensal,Débito automático,Busca orgânica,30,47.4,5,5.4,3.8,4,7,1,0,0,0
CLI02939,Essencial,Anual,Pix,Indicação,26,49.9,0,4.7,40.3,8,5,2,0,1,0
CLI02940,Essencial,Mensal,Débito automático,Parceiro,6,42.42,15,2.8,6.9,2,9,0,0,0,1
CLI02941,Premium,Mensal,Cartão,Parceiro,10,113.9,5,13.2,24.2,7,8,1,0,0,0
CLI02942,Essencial,Anual,Cartão,Busca orgânica,40,44.91,10,3.2,10.1,5,7,0,1,0,0
CLI02943,Plus,Anual,Cartão,Busca orgânica,12,75.9,5,6.4,12.5,6,5,2,0,0,1
CLI02944,Essencial,Mensal,Cartão,Mídia paga,21,42.42,15,1.8,34.0,11,8,0,1,0,0
CLI02945,Essencial,Anual,Débito automático,Indicação,35,47.4,5,4.9,10.3,9,8,1,0,0,0
CLI02946,Essencial,Mensal,Débito automático,Busca orgânica,33,39.92,20,0.9,82.7,11,3,1,0,1,1
CLI02947,Essencial,Mensal,Cartão,Indicação,16,49.9,0,3.1,13.2,6,9,0,1,0,0
CLI02948,Plus,Mensal,Pix,Indicação,27,71.91,10,3.9,18.9,6,6,2,0,1,0
CLI02949,Premium,Anual,Cartão,Mídia paga,21,119.9,0,7.2,13.4,4,8,0,1,0,0
CLI02950,Premium,Mensal,Pix,Busca orgânica,25,119.9,0,19.1,4.2,4,6,2,0,0,0
CLI02951,Essencial,Anual,Boleto,Mídia paga,65,47.4,5,2.2,28.7,5,6,2,3,1,1
CLI02952,Plus,Anual,Cartão,Busca orgânica,37,79.9,0,6.4,31.9,8,9,3,1,0,0
CLI02953,Essencial,Mensal,Débito automático,Busca orgânica,25,49.9,0,4.9,39.6,5,6,2,0,0,0
CLI02954,Premium,Mensal,Cartão,Parceiro,27,119.9,0,9.8,12.9,6,8,1,0,1,1
CLI02955,Plus,Anual,Cartão,Busca orgânica,3,79.9,0,4.1,16.5,6,5,2,0,0,0
CLI02956,Essencial,Mensal,Débito automático,Busca orgânica,96,44.91,10,1.3,15.1,3,5,1,0,0,0
CLI02957,Essencial,Mensal,Débito automático,Busca orgânica,58,49.9,0,3.8,25.8,8,8,0,0,1,0
CLI02958,Essencial,Mensal,Pix,Mídia paga,20,42.42,15,2.5,19.6,8,4,0,0,0,0
CLI02959,Essencial,Anual,Débito automático,Mídia paga,6,49.9,0,4.0,12.5,4,10,1,0,0,0
CLI02960,Premium,Mensal,Débito automático,Indicação,21,95.92,20,4.1,2.2,3,8,0,0,0,0
CLI02961,Plus,Mensal,Pix,Indicação,51,75.9,5,6.4,36.6,10,8,1,0,1,0
CLI02962,Premium,Mensal,Cartão,Mídia paga,48,107.91,10,14.6,4.7,5,9,1,0,1,0
CLI02963,Essencial,Mensal,Cartão,Mídia paga,27,44.91,10,1.9,21.5,0,8,0,0,0,0
CLI02964,Plus,Anual,Pix,Indicação,80,79.9,0,6.2,13.2,6,7,1,0,0,0
CLI02965,Essencial,Mensal,Débito automático,Busca orgânica,23,47.4,5,3.1,39.4,12,5,2,0,0,0
CLI02966,Plus,Anual,Cartão,Mídia paga,22,79.9,0,7.3,20.9,9,6,2,0,0,0
CLI02967,Essencial,Anual,Cartão,Busca orgânica,35,42.42,15,1.7,24.9,5,4,1,0,0,0
CLI02968,Essencial,Mensal,Cartão,Mídia paga,15,42.42,15,0.8,47.0,6,7,2,0,0,0
CLI02969,Plus,Anual,Cartão,Busca orgânica,18,79.9,0,3.7,43.9,7,7,0,1,0,0
CLI02970,Essencial,Anual,Cartão,Mídia paga,41,47.4,5,4.7,7.8,1,9,0,0,0,0
CLI02971,Plus,Anual,Débito automático,Mídia paga,14,79.9,0,4.1,49.6,4,6,0,0,0,0
CLI02972,Plus,Anual,Débito automático,Parceiro,35,79.9,0,1.8,50.8,4,6,0,2,0,0
CLI02973,Essencial,Mensal,Boleto,Mídia paga,49,49.9,0,4.0,21.2,9,9,1,0,0,0
CLI02974,Premium,Anual,Débito automático,Busca orgânica,20,107.91,10,5.1,12.9,4,10,0,0,1,0
CLI02975,Plus,Mensal,Cartão,Mídia paga,23,71.91,10,3.7,57.0,10,5,1,2,0,0
CLI02976,Plus,Anual,Débito automático,Mídia paga,29,79.9,0,5.2,15.0,3,5,1,0,1,0
CLI02977,Plus,Mensal,Débito automático,Busca orgânica,14,75.9,5,10.8,33.6,7,6,0,0,1,1
CLI02978,Plus,Mensal,Pix,Busca orgânica,19,79.9,0,1.9,7.8,4,8,0,1,0,0
CLI02979,Plus,Anual,Pix,Indicação,8,71.91,10,4.4,17.7,3,6,1,0,0,0
CLI02980,Premium,Mensal,Pix,Mídia paga,12,119.9,0,11.2,5.3,3,8,2,0,0,0
CLI02981,Plus,Mensal,Cartão,Busca orgânica,25,79.9,0,11.2,38.4,7,7,1,0,0,0
CLI02982,Essencial,Anual,Cartão,Indicação,34,49.9,0,6.6,58.3,11,8,2,0,0,1
CLI02983,Essencial,Anual,Cartão,Mídia paga,34,47.4,5,1.5,9.2,4,8,0,2,0,0
